NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	31794	0	0	1	31794	31820	27	0.0	58713
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	811	0	0	15633	16443	4680	5490	0.0	1498
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	811	0	0	10649	11459	16187	15377	0.0	1498
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	811	0	0	26331	27141	15378	16188	0.0	1498
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	811	0	0	15634	16444	21172	20362	0.0	1498
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	810	0	0	10649	11458	4681	5490	0.0	1496
NODE_1_length_31797_cov_15.576923	CP014531.1	99.88	813	1	0	10649	11461	11222	10410	0.0	1496
NODE_1_length_31797_cov_15.576923	CP014531.1	99.88	813	1	0	20599	21411	21172	20360	0.0	1496
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	810	0	0	26331	27140	20363	21172	0.0	1496
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	809	0	0	7904	8712	4681	5489	0.0	1495
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	809	0	0	7904	8712	16187	15379	0.0	1495
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	809	0	0	7904	8712	21172	20364	0.0	1495
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	809	0	0	15634	16442	23917	23109	0.0	1495
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	809	0	0	10649	11457	23917	23109	0.0	1495
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	809	0	0	26332	27140	23109	23917	0.0	1495
NODE_1_length_31797_cov_15.576923	CP014531.1	99.88	811	1	0	15634	16444	11222	10412	0.0	1493
NODE_1_length_31797_cov_15.576923	CP014531.1	99.88	811	1	0	20599	21409	16187	15377	0.0	1493
NODE_1_length_31797_cov_15.576923	CP014531.1	99.88	810	1	0	20599	21408	4681	5490	0.0	1491
NODE_1_length_31797_cov_15.576923	CP014531.1	99.88	810	1	0	26331	27140	10413	11222	0.0	1491
NODE_1_length_31797_cov_15.576923	CP014531.1	99.88	809	1	0	7904	8712	11222	10414	0.0	1489
NODE_1_length_31797_cov_15.576923	CP014531.1	99.88	809	1	0	20599	21407	23917	23109	0.0	1489
NODE_1_length_31797_cov_15.576923	CP014531.1	99.08	760	4	2	26388	27146	32423	31666	0.0	1362
NODE_1_length_31797_cov_15.576923	CP014531.1	99.34	753	3	1	20599	21351	31673	32423	0.0	1362
NODE_1_length_31797_cov_15.576923	CP014531.1	99.21	755	4	1	15632	16386	31671	32423	0.0	1360
NODE_1_length_31797_cov_15.576923	CP014531.1	99.20	753	4	1	7904	8656	31673	32423	0.0	1356
NODE_1_length_31797_cov_15.576923	CP014531.1	99.20	753	4	1	10649	11401	31673	32423	0.0	1356
NODE_1_length_31797_cov_15.576923	CP014531.1	96.38	387	14	0	9109	9495	17699	18085	0.0	638
NODE_1_length_31797_cov_15.576923	CP014531.1	96.38	387	14	0	13736	14122	22326	22712	0.0	638
NODE_1_length_31797_cov_15.576923	CP014531.1	98.06	155	2	1	1	155	4828	4675	1e-72	268
NODE_1_length_31797_cov_15.576923	CP014531.1	98.67	150	2	0	1	150	16040	16189	4e-72	267
NODE_1_length_31797_cov_15.576923	CP014531.1	98.65	148	2	0	1	148	11075	11222	5e-71	263
NODE_1_length_31797_cov_15.576923	CP014531.1	98.65	148	2	0	1	148	21025	21172	5e-71	263
NODE_1_length_31797_cov_15.576923	CP014531.1	98.65	148	2	0	1	148	23770	23917	5e-71	263
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	56	0	0	26332	26387	56	1	4e-23	104
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	56	0	0	8657	8712	1	56	4e-23	104
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	56	0	0	11402	11457	1	56	4e-23	104
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	56	0	0	16387	16442	1	56	4e-23	104
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	56	0	0	21352	21407	1	56	4e-23	104
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	30	0	0	31765	31794	5489	5460	1e-08	56.5
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	30	0	0	31765	31794	10414	10443	1e-08	56.5
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	30	0	0	31765	31794	15379	15408	1e-08	56.5
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	30	0	0	31765	31794	20364	20393	1e-08	56.5
NODE_1_length_31797_cov_15.576923	CP014531.1	100.00	30	0	0	31765	31794	23109	23138	1e-08	56.5
