# This file was produced by samtools stats (1.21+htslib-1.21) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats ../../../mapping/transcriptome/ERR1797972/ERR1797972_sorted.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	035a1e12	3e606e55	6bae0742
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	267282	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	267282
SN	is sorted:	1
SN	1st fragments:	133641
SN	last fragments:	133641
SN	reads mapped:	265027
SN	reads mapped and paired:	265018	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	2255
SN	reads properly paired:	260150	# proper-pair bit set
SN	reads paired:	267282	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	2792	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	261
SN	total length:	26470675	# ignores clipping
SN	total first fragment length:	13249636	# ignores clipping
SN	total last fragment length:	13221039	# ignores clipping
SN	bases mapped:	26259065	# ignores clipping
SN	bases mapped (cigar):	25670720	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	118180	# from NM fields
SN	error rate:	4.603689e-03	# mismatches / bases mapped (cigar)
SN	average length:	99
SN	average first fragment length:	99
SN	average last fragment length:	99
SN	maximum length:	100
SN	maximum first fragment length:	100
SN	maximum last fragment length:	100
SN	average quality:	37.3
SN	insert size average:	141.4
SN	insert size standard deviation:	53.0
SN	inward oriented pairs:	116937
SN	outward oriented pairs:	15447
SN	pairs with other orientation:	22
SN	pairs on different chromosomes:	103
SN	percentage of properly paired reads (%):	97.3
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	291	0	0	11	0	0	52	368	0	482	1044	1495	1232	0	6035	38752	0	10658	73084	0	0	0	0	0	0	0	0
FFQ	2	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	357	0	0	0	0	0	144	320	0	417	970	1729	954	0	4951	34301	0	5852	83334	0	0	0	0	0	0	0	0
FFQ	3	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	290	0	0	3	0	0	99	289	0	469	901	1645	1047	0	4753	33118	0	5572	85341	11	0	0	0	0	0	0	0
FFQ	4	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	135	0	0	99	0	0	103	0	0	261	445	46	699	4	1283	32	1853	3133	0	24235	0	101210	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	154	0	0	95	0	0	92	0	0	229	417	43	609	3	1168	40	1656	2853	0	25042	0	101115	0	0	0	0	0
FFQ	6	0	0	0	0	0	0	0	0	14	0	81	17	0	0	0	10	34	81	77	46	0	22	7	98	0	297	378	66	322	263	1099	232	1849	2462	0	22584	2563	101039	0	0	0	0	0
FFQ	7	0	0	0	0	0	0	0	0	23	0	84	11	0	0	0	9	42	96	71	40	0	20	14	100	0	266	387	104	350	265	1116	237	2042	2555	0	22913	2508	100388	0	0	0	0	0
FFQ	8	0	0	0	0	0	0	0	0	14	0	73	14	0	0	0	20	34	85	61	32	0	22	7	123	0	287	358	125	342	223	1075	303	2083	2569	0	23557	2529	99695	1	9	0	0	0
FFQ	9	0	0	0	0	0	0	0	0	25	0	77	13	0	0	0	17	42	90	62	47	0	24	11	130	1	290	158	386	293	241	1154	253	1797	1698	1251	6731	3	14577	9047	95223	0	0	0
FFQ	10	0	0	0	0	0	0	0	0	17	0	63	6	0	0	0	24	48	77	59	27	0	19	9	125	0	271	142	460	196	243	1180	264	1805	1656	1190	6804	2	14532	8729	95693	0	0	0
FFQ	11	0	0	0	0	0	0	0	0	17	0	66	9	0	0	0	11	51	77	60	46	0	29	12	124	0	274	153	504	81	247	1061	239	1829	1635	1248	6597	0	14602	8810	95859	0	0	0
FFQ	12	0	0	0	0	0	0	0	0	24	0	121	23	0	0	0	25	45	97	60	50	0	25	9	145	1	279	146	583	70	256	1176	192	1763	1637	1238	6849	2	14425	8925	95475	0	0	0
FFQ	13	0	0	0	0	0	0	0	0	13	1	63	16	0	0	0	11	40	74	62	48	0	21	8	141	5	281	147	569	53	253	1069	221	1802	1716	1260	6708	1	14534	8902	95612	1	9	0
FFQ	14	0	0	0	0	0	0	0	0	24	2	66	15	1	0	0	1	41	87	56	47	0	17	11	71	81	287	147	588	54	251	438	770	1155	1782	1463	1208	4286	4072	11964	10501	28141	66014	0
FFQ	15	0	0	0	0	0	0	0	0	19	2	66	26	0	0	0	1	55	106	58	43	1	25	12	46	72	258	144	600	59	253	474	827	1133	1785	1374	1188	4183	4017	11973	10306	28059	66476	0
FFQ	16	0	0	0	0	0	0	0	0	22	4	69	12	0	0	0	0	46	83	54	48	0	21	15	48	85	247	130	623	43	258	446	796	1153	1808	1353	1222	4215	3884	11913	9878	27764	67401	0
FFQ	17	0	0	0	0	0	0	1	0	13	0	50	15	0	0	0	2	47	63	55	44	0	13	9	59	87	241	137	525	54	247	475	754	1050	1755	1276	1226	4216	3938	11785	9913	27465	68126	0
FFQ	18	0	0	0	0	0	0	0	0	14	3	44	13	0	0	0	7	55	75	52	41	0	16	15	49	90	232	133	579	38	256	483	784	1048	1840	1252	1195	3951	3922	11747	10096	27712	67899	0
FFQ	19	0	0	0	0	0	0	0	1	13	3	55	13	0	0	0	5	43	6	124	46	2	18	7	52	95	225	136	517	40	246	483	718	1110	1118	2034	1199	3470	3908	9588	11149	28355	68862	0
