# This file was produced by samtools stats (1.21+htslib-1.21) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats ../../../mapping/transcriptome/ERR1797974/ERR1797974_sorted.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	e0c8ca72	c508219b	be667d32
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	240416	# excluding supplementary and secondary reads
SN	filtered sequences:	0
SN	sequences:	240416
SN	is sorted:	1
SN	1st fragments:	120208
SN	last fragments:	120208
SN	reads mapped:	238505
SN	reads mapped and paired:	238498	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	1911
SN	reads properly paired:	234304	# proper-pair bit set
SN	reads paired:	240416	# paired-end technology bit set
SN	reads duplicated:	0	# PCR or optical duplicate bit set
SN	reads MQ0:	2436	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	supplementary alignments:	190
SN	total length:	23807643	# ignores clipping
SN	total first fragment length:	11916384	# ignores clipping
SN	total last fragment length:	11891259	# ignores clipping
SN	bases mapped:	23628343	# ignores clipping
SN	bases mapped (cigar):	23163341	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	0
SN	mismatches:	106407	# from NM fields
SN	error rate:	4.593768e-03	# mismatches / bases mapped (cigar)
SN	average length:	99
SN	average first fragment length:	99
SN	average last fragment length:	99
SN	maximum length:	100
SN	maximum first fragment length:	100
SN	maximum last fragment length:	100
SN	average quality:	37.3
SN	insert size average:	147.2
SN	insert size standard deviation:	57.8
SN	inward oriented pairs:	106546
SN	outward oriented pairs:	12607
SN	pairs with other orientation:	22
SN	pairs on different chromosomes:	74
SN	percentage of properly paired reads (%):	97.5
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	217	0	0	8	0	0	55	320	0	418	921	1328	1079	0	5352	34836	0	9628	65934	0	0	0	0	0	0	0	0
FFQ	2	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	300	0	0	2	0	0	117	279	0	323	807	1596	848	0	4321	30977	0	5148	75228	0	0	0	0	0	0	0	0
FFQ	3	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	240	0	0	5	0	0	91	242	0	380	821	1522	910	0	4183	29489	0	5032	77194	8	0	0	0	0	0	0	0
FFQ	4	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	105	0	0	91	0	0	91	0	0	251	433	21	575	0	1120	27	1681	2751	0	21596	0	91380	0	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	118	0	0	88	0	0	96	0	0	226	385	28	491	2	997	39	1523	2525	0	22300	0	91286	0	0	0	0	0
FFQ	6	0	0	0	0	0	0	0	0	17	0	74	15	0	0	0	11	29	80	66	42	0	7	6	94	0	236	311	65	292	225	969	152	1750	2203	0	19918	2280	91366	0	0	0	0	0
FFQ	7	0	0	0	0	0	0	0	0	8	0	75	14	0	0	0	12	20	96	75	32	0	20	8	108	0	253	335	86	288	237	1015	197	1810	2237	0	20346	2336	90600	0	0	0	0	0
FFQ	8	0	0	0	0	0	0	0	0	13	0	81	10	0	0	0	11	34	71	54	35	0	19	9	120	0	248	321	102	298	235	994	263	1802	2201	0	20765	2230	90285	1	6	0	0	0
FFQ	9	0	0	0	0	0	0	0	0	20	0	69	12	0	0	0	18	30	85	53	33	0	9	11	106	0	238	142	358	240	229	931	212	1621	1509	1109	5872	2	12890	8006	86403	0	0	0
FFQ	10	0	0	0	0	0	0	0	0	17	0	40	12	0	0	0	19	27	64	58	36	0	18	11	91	0	255	107	389	157	223	899	251	1544	1435	1056	5841	1	13069	7931	86657	0	0	0
FFQ	11	0	0	0	0	0	0	0	0	13	0	38	11	0	0	0	15	24	74	42	32	0	23	5	85	1	238	142	448	78	194	970	189	1569	1441	1059	5879	3	12812	7855	86968	0	0	0
FFQ	12	0	0	0	0	0	0	0	1	23	1	99	25	0	0	0	26	30	77	61	39	0	10	11	105	2	256	137	515	50	230	969	140	1607	1539	992	5983	4	12628	8132	86516	0	0	0
FFQ	13	0	0	0	0	0	0	0	0	18	1	47	16	0	0	0	15	28	75	49	34	0	13	10	117	5	242	123	542	49	249	955	179	1521	1482	1058	5943	1	12596	7986	86848	1	5	0
FFQ	14	0	0	0	0	0	0	0	0	21	0	73	12	0	0	0	0	45	105	55	33	0	26	7	29	75	244	114	505	42	263	405	674	997	1654	1265	1026	3723	3563	10649	9158	25475	59970	0
FFQ	15	0	0	0	0	0	0	1	0	21	0	66	15	0	0	0	0	39	94	48	36	0	23	2	38	67	272	127	513	39	228	394	654	1006	1617	1204	1010	3632	3536	10801	9304	25085	60336	0
FFQ	16	0	0	0	0	0	0	0	0	12	0	62	8	0	0	0	1	36	93	39	42	0	16	4	40	62	236	116	530	52	217	417	704	1031	1652	1180	1019	3694	3514	10652	9023	24998	60758	0
FFQ	17	0	0	0	0	0	0	0	1	9	4	40	16	0	0	0	1	39	64	44	36	0	11	14	45	65	187	97	477	37	213	406	679	950	1505	1218	986	3671	3443	10455	8908	25321	61266	0
FFQ	18	0	0	0	0	0	0	0	0	10	1	46	11	0	0	1	3	29	62	37	33	0	13	7	51	84	208	129	443	40	224	417	640	916	1621	1199	1046	3627	3465	10444	8926	25047	61428	0
FFQ	19	0	0	0	0	0	0	0	0	7	3	43	11	0	0	0	5	19	10	115	38	1	11	7	37	93	190	120	490	45	242	424	630	952	938	1711	1160	3091	3455	8593	10112	25696	61959	0
FFQ	20	0	0	0	0	0	0	1	1	18	3	37	9	0	0	1	1	34	9	93	34	1	12	15	36	82	192	131	470	35	276	409	602	891	892	1793	1037	3017	3385	8444	10352	25383	62512	0
FFQ	21	0	0	0	0	0	0	0	0	5	3	45	19	0	0	0	4	29	14	90	35	1	17	6	42	105	183	97	434	44	201	456	620	843	898	1788	1137	3088	3335	8556	10564	25333	62216	0
FFQ	22	0	0	0	0	0	0	0	2	25	11	72	25	1	1	0	7	43	21	118	38	0	24	7	46	127	182	111	399	39	254	459	612	815	897	1655	1203	2976	3366	8634	10524	25185	62329	0
FFQ	23	0	0	0	0	0	0	0	1	20	11	36	12	0	0	0	5	36	30	83	54	0	26	9	48	139	177	91	419	46	231	449	630	911	969	1794	1257	3038	3367	8709	10421	25212	61977	0
FFQ	24	0	0	0	0	0	0	0	1	30	15	75	14	0	1	0	7	47	32	94	39	0	20	12	51	160	175	111	416	34	226	525	640	820	926	1771	1166	3021	3374	8729	10029	23913	63734	0
FFQ	25	0	0	0	0	0	0	1	0	9	14	36	6	0	1	0	17	37	29	75	42	1	16	9	59	146	180	118	418	46	241	572	630	783	1006	1728	1305	3069	3267	8808	9719	24389	63431	0
FFQ	26	0	0	0	0	0	0	0	1	17	19	40	1	2	1	1	8	46	21	56	49	1	18	8	62	150	149	109	383	47	238	625	644	753	976	1714	1367	2990	3338	8955	9540	24955	62924	0
FFQ	27	0	0	1	0	0	0	0	0	11	20	39	4	0	0	2	12	51	31	58	53	1	21	8	60	196	148	121	371	40	241	624	584	692	992	1601	1454	2878	3454	9265	9462	24979	62734	0
FFQ	28	0	0	0	0	0	0	0	1	23	27	30	4	2	1	2	19	38	16	45	50	4	26	11	52	184	186	116	335	57	259	671	634	667	986	1541	1491	2970	3238	9281	9318	25446	62477	0
FFQ	29	0	0	0	0	0	0	0	5	33	46	42	2	0	2	0	27	76	31	40	51	4	26	12	74	192	178	103	330	39	234	610	617	626	1033	1539	1595	2884	3316	9555	8958	25643	62285	0
FFQ	30	0	0	0	0	0	0	0	2	40	47	34	1	0	1	2	35	65	32	47	46	4	34	21	66	187	188	89	343	52	259	714	639	565	1060	1609	1634	2910	3350	9650	8801	25524	62157	0
FFQ	31	0	0	0	0	0	0	1	2	29	37	10	0	1	2	0	36	57	12	44	61	1	28	23	72	172	218	113	310	54	246	771	697	530	1060	1564	1798	2775	3461	9604	8637	25638	62144	0
FFQ	32	0	0	0	0	0	0	2	3	32	65	18	0	2	1	2	40	78	11	51	42	1	27	19	55	207	200	122	293	55	252	767	678	525	1121	1502	2024	2666	3467	9700	8489	25941	61750	0
